,1,8,132,20.5,310,"Truck","Automatic",6,"2-Wheel Drive, Rear","Not eqipped",3.31,24.8,6000,305.943,0.0694762,0.0056801,0.0040887,"Three-way catalyst",8
,1,8,133,24.2,310,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,27.9,6500,,,,,"Three-way catalyst",8
,1,8,134,31.4,287,"Truck","Semi-Automatic",6,"4-Wheel Drive","Not eqipped",3.39,29.1,5000,283.117,0.292164,0.0150437,0.0101314,"Three-way catalyst",6
,1,8,135,35.7,287,"Truck","Semi-Automatic",6,"2-Wheel Drive, Front","Not eqipped",3.16,27.1,4750,249.331,0.165,0.0094381,0.0094216,"Three-way catalyst",6
,1,8,136,30.1,360,"Truck","Semi-Automatic",6,"2-Wheel Drive, Rear","Not eqipped",3.15,24.8,6000,295.703,0.0188716,0.0013375,0.0023587,"Three-way catalyst",6
,1,8,137,23.4,415,"Truck","Automatic",6,"2-Wheel Drive, Rear","Not eqipped",3.73,28.2,6000,380.128,0.253534,0.012891,0.0073982,"Three-way catalyst",8
,1,8,138,29.3,360,"Truck","Semi-Automatic",6,"4-Wheel Drive","Not eqipped",3.73,27.9,6000,304.172,0.0434018,0.0022853,0.0018606,"Three-way catalyst",6
,1,8,139,17.9,360,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,27.9,6000,350.298,0.0729717,0.0000486,0.0032929,"Three-way catalyst",8
,1,8,140,23.7,275,"Truck","Automatic",6,"2-Wheel Drive, Rear","Not eqipped",3.55,27.6,5000,264.524,0.0252457,0.0009271,0.0033545,"Three-way catalyst",6
,1,8,141,20.6,275,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,28.5,5500,303.846,0.08548,0.0045094,0.0033578,"Three-way catalyst",6
,1,8,142,19.5,415,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,28.2,6500,,,,,"Three-way catalyst",8
,1,8,143,25.1,415,"Truck","Automatic",6,"2-Wheel Drive, Rear","Not eqipped",3.73,29.3,6000,353.904,0.210997,0.0060735,0.0083809,"Three-way catalyst",8
,1,8,144,23.5,415,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,27.9,6500,,,,,"Three-way catalyst",8
,1,8,145,22.4,275,"Truck","Automatic",6,"2-Wheel Drive, Rear","Not eqipped",3.73,29.3,5500,280.029,0.0324053,0.0069496,0.0054357,"Three-way catalyst",6
,1,8,146,21,275,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,29,5500,298.153,0.0441885,0.0009609,0.0035888,"Three-way catalyst",6
