"YEAR","MFR","MODEL","TYPE","HP","CYLINDERS","TRANSMISSION","NUM_GEARS","DRIVETRAIN","CURBWEIGHT","AXELRATIO","NVRATIO","SIL","THC","CO","CO2","NOx","MPG","AFTERTREATMENT_DEVICE"
2011,"Nissan","NISSAN JUKE SV","Car",188,4,"Continuously Variable",1,"All Wheel Drive",3500,5.8,30.5,"Not eqipped",0.0013,0.0567,214,0.0006,41.7,"Three-way catalyst"
2011,"Nissan","NISSAN VERSA 1.6 4AT","Car",107,4,"Automatic",4,"2-Wheel Drive, Front",2875,4.07,42.5,"Not eqipped",0.0017566,0.0577529,190.5182951,0.0028749,46.5,"Three-way catalyst"
2011,"Nissan","INFINITI FX35 RWD","Both",300,,"Semi-Automatic",7,"2-Wheel Drive, Rear",4500,3.36,29.8,"Not eqipped",0.0034,0.058,288,0.0048,30.9,
2011,"Nissan","NISSAN VERSA 1.8SL","Car",122,4,"Continuously Variable",1,"2-Wheel Drive, Front",3125,5.47,33.5,"Not eqipped",0.0025,0.0587,185,0.0471,48.2,"Three-way catalyst"
2011,"Nissan","NISSAN QUEST LE","Truck",253,6,"Continuously Variable",1,"2-Wheel Drive, Front",4750,4.88,26.7,"Not eqipped",0.0007,0.0596,266,0.0004,33.5,"Three-way catalyst"
2011,"Nissan","FRONTIER KING CAB XE 4X2","Truck",151,,"Manual",5,"2-Wheel Drive, Rear",4000,4.08,39.6,"Not eqipped",0.0021,0.0598,280,0.0026,31.8,
2011,"Nissan","NISSAN PATHFINDER SE 4X2","Truck",266,6,"Semi-Automatic",5,"2-Wheel Drive, Rear",5000,3.13,30,"Not eqipped",0.0048,0.0612,298,0.0024,29.9,"Three-way catalyst"
2011,"Nissan","NISSAN ALTIMA 2.5 S","Car",170,4,"Continuously Variable",1,"2-Wheel Drive, Front",3500,5.12,26.8,"Not eqipped",0.0006,0.0615,191,0.0016,45.8,"Three-way catalyst"
2011,"Nissan","NISSAN ALTIMA 2.5 S","Car",170,4,"Continuously Variable",1,"2-Wheel Drive, Front",3500,5.12,26.8,"Not eqipped",0.0006,0.0615,191,0.0016,45.8,"HC-Adsorber"
2011,"Nissan","INFINITI FX35 RWD","Both",300,,"Semi-Automatic",7,"2-Wheel Drive, Rear",4500,3.36,29.9,"Not eqipped",0.0053,0.0622,280,0.004,31.8,
2011,"Nissan","INFINITI FX35 RWD","Both",300,,"Semi-Automatic",7,"2-Wheel Drive, Rear",4500,3.36,29.9,"Not eqipped",0.0031,0.0629,281,0.004,31.7,
2011,"Nissan","INFINITI G37 CONVERTIBLE Journey","Car",320,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",4500,3.36,33.4,"Not eqipped",0.002,0.063,255,0.012,34.9,
2011,"Nissan","NISSAN MURANO AWD LE","Truck",265,6,"Continuously Variable",1,"2-Wheel Drive, Front",4250,5.17,26.7,"Not eqipped",0.0022,0.0636,275,0.0099,32.5,"Three-way catalyst"
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.36,29.4,"Not eqipped",0.0022,0.0637,392,0.0037,22.7,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER SE 4X2","Truck",266,6,"Automatic",5,"2-Wheel Drive, Rear",4750,3.13,30.2,"Not eqipped",0.0035,0.0642,287,0.0025,31,"Three-way catalyst"
2011,"Nissan","NISSAN QUEST LE","Truck",253,6,"Continuously Variable",1,"2-Wheel Drive, Front",4750,4.88,26.7,"Not eqipped",0.0019279,0.064274,263.6661332,0.0059488,33.6,"Three-way catalyst"
2011,"Nissan","INFINITI FX35 RWD","Both",300,,"Semi-Automatic",7,"2-Wheel Drive, Rear",4500,3.36,29.8,"Not eqipped",0.0015,0.0647,286,0.004,31.1,
2011,"Nissan","TITAN KING-5.6LE LWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0016,0.0655,377,0.0031,23.6,"Three-way catalyst"
2011,"Nissan","Nissan Armada SE 5.6l 4x4","Truck",317,8,"Automatic",5,"2-Wheel Drive, Rear",6000,2.94,25.8,"Not eqipped",0.001,0.0673,346,0.004,25.7,"Three-way catalyst"
2011,"Nissan","NISSAN MURANO AWD LE","Truck",265,6,"Continuously Variable",1,"All Wheel Drive",4250,5.17,26.7,"Not eqipped",0.0025,0.0673,272,0.0079,32.9,"Three-way catalyst"
2011,"Nissan","NISSAN GT-R","Car",480,,"Semi-Automatic",6,"All Wheel Drive",4250,3.7,36.5,"Not eqipped",0.0023,0.0677,310,0.0057,28.7,
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.36,29.4,"Not eqipped",0.0022,0.0679,396,0.0036,22.5,"Three-way catalyst"
2011,"Nissan","NISSAN GT-R","Car",480,,"Semi-Automatic",6,"All Wheel Drive",4250,3.7,36.5,"Not eqipped",0.003,0.068,308,0.0056,28.9,
2011,"Nissan","NISSAN ROGUE AWD S","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3750,5.8,28.9,"Not eqipped",0.0011,0.0688,242,0.0738,36.8,"Three-way catalyst"
2011,"Nissan","PATHFINDER SE 4X4","Truck",310,8,"Automatic",5,"4-Wheel Drive",5250,2.94,28,"Not eqipped",0.003,0.0691,368,0.0052,24.2,"Three-way catalyst"
2011,"Nissan","NISSAN GT-R","Car",480,,"Semi-Automatic",6,"All Wheel Drive",4250,3.7,36.5,"Not eqipped",0.0019,0.0694,302,0.0042,29.5,
2011,"Nissan","NISSAN JUKE SV","Car",188,4,"Manual",6,"2-Wheel Drive, Front",3250,4.21,43.1,"Not eqipped",0.0023,0.0701,208,0.0016,43,"Three-way catalyst"
2011,"Nissan","NISSAN ALTIMA HYBRID 4-DOOR SEDAN","Car",163,,"Continuously Variable",1,"2-Wheel Drive, Front",3750,3.54,25,"Not eqipped",0.0002,0.0703,187,0.0048,46.6,
2011,"Nissan","NISSAN 370Z ROADSTER Touring","Car",332,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3625,3.36,33.8,"Not eqipped",0.0093,0.0708,241,0.0208,36.9,
2011,"Nissan","TITAN KING-5.6LE LWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0012,0.0715,379,0.0062,23.5,"Three-way catalyst"
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0034,0.0719,378,0.0047,23.5,"Three-way catalyst"
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.36,29.4,"Not eqipped",0.0024,0.0721,384,0.0045,23.2,"Three-way catalyst"
2011,"Nissan","NISSAN MURANO AWD LE","Truck",265,6,"Continuously Variable",1,"2-Wheel Drive, Front",4250,5.17,26.7,"Not eqipped",0.0027,0.0733,271,0.0094,33,"Three-way catalyst"
2011,"Nissan","NISSAN SENTRA SE-R","Car",177,,"Continuously Variable",1,"2-Wheel Drive, Front",3375,5.41,29.6,"Not eqipped",0.0082,0.074,209,0.01,42.6,
2011,"Nissan","NISSAN VERSA 1.8S","Car",120,,"Manual",6,"2-Wheel Drive, Front",3000,3.93,45.7,"Not eqipped",0.0021,0.0747,201,0.0012,44.2,
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0008,0.0757,371,0.0021,24,"Three-way catalyst"
2011,"Nissan","INFINITI G37 CONVERTIBLE Journey","Car",320,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",4500,3.36,33.8,"Not eqipped",0.0048,0.0767,252,0.0032,35.3,
2011,"Nissan","NISSAN 370Z ROADSTER Touring","Car",332,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3875,3.36,33.8,"Not eqipped",0.0069,0.077,258,0.0163,34.5,
2011,"Nissan","NISSAN 370Z ROADSTER Touring","Car",332,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3750,3.36,33.8,"Not eqipped",0.0112,0.0799,241,0.0162,36.9,
2011,"Nissan","NISSAN MURANO AWD LE","Truck",265,6,"Continuously Variable",1,"All Wheel Drive",4500,5.17,26.7,"Not eqipped",0.0023,0.08,274,0.0077,32.6,"Three-way catalyst"
2011,"Nissan","PATHFINDER SE 4X4","Truck",310,8,"Automatic",5,"4-Wheel Drive",5250,2.94,28,"Not eqipped",0.0026,0.0803,365,0.0048,24.4,"Three-way catalyst"
2011,"Nissan","Nissan Armada SE 5.6l 4x4","Truck",317,8,"Automatic",5,"2-Wheel Drive, Rear",6000,2.94,25.8,"Not eqipped",0.0004,0.0805,338,0.0037,18.6,"Three-way catalyst"
2011,"Nissan","NISSAN MURANO AWD LE","Truck",265,6,"Continuously Variable",1,"All Wheel Drive",4500,5.17,26.7,"Not eqipped",0.002,0.0805,272,0.007,32.9,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER 4WD LE","Truck",266,6,"Semi-Automatic",5,"4-Wheel Drive",5250,3.36,32.2,"Not eqipped",0.0046,0.081,335,0.0016,26.6,"Three-way catalyst"
2011,"Nissan","NISSAN MURANO AWD SL","Truck",265,6,"Continuously Variable",1,"All Wheel Drive",4250,5.17,26.7,"Not eqipped",0.0026,0.0819,272,0.0081,32.9,"Three-way catalyst"
2011,"Nissan","INFINITI FX50 AWD","Truck",390,,"Semi-Automatic",7,"All Wheel Drive",5000,3.54,31.3,"Not eqipped",0.0031,0.0825,324,0.0042,27.5,
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"2-Wheel Drive, Rear",5500,2.94,26.2,"Not eqipped",0.0037,0.084,352,0.0035,25.3,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER 4WD LE","Truck",266,6,"Semi-Automatic",5,"4-Wheel Drive",5250,3.36,32.2,"Not eqipped",0.005,0.0843,335,0.002,26.6,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER 4WD LE","Truck",266,6,"Semi-Automatic",5,"4-Wheel Drive",5250,3.36,32.2,"Not eqipped",0.002,0.0848,334,0.0019,26.7,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER 4WD LE","Truck",266,6,"Semi-Automatic",5,"4-Wheel Drive",5250,3.36,32.2,"Not eqipped",0.0014,0.085,334,0.0022,26.7,"Three-way catalyst"
2011,"Nissan","NISSAN MAXIMA 4-DOOR SEDAN 3.5S","Car",290,,"Continuously Variable",1,"2-Wheel Drive, Front",3875,5.17,29.4,"Not eqipped",0.0025,0.0854,245,0.0138,36.3,
2011,"Nissan","INFINITI G25 Journey","Car",219,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3875,3.36,34.2,"Not eqipped",0.0028,0.0855,218,0.0025,41,"Three-way catalyst"
2011,"Nissan","NISSAN SENTRA 2.0SL","Car",140,4,"Continuously Variable",1,"2-Wheel Drive, Front",3250,5.12,27.3,"Not eqipped",0.0011,0.0859,182,0.0054,49.1,"Three-way catalyst"
2011,"Nissan","FRONTIER KING PRO4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.36,32.1,"Not eqipped",0.0019,0.087,343,0.0024,26,"Three-way catalyst"
2011,"Nissan","INFINITI M37X Base","Car",330,6,"Semi-Automatic",7,"All Wheel Drive",4500,3.36,32.9,"Not eqipped",0.0066,0.0885,267,0.0076,33.3,
2011,"Nissan","NISSAN ROGUE AWD SV","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3875,5.8,29.1,"Not eqipped",0.0021,0.0885,235,0.0768,37.9,"Three-way catalyst"
2011,"Nissan","Nissan Armada SE 5.6l 4x4","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.1,"Not eqipped",0.0021,0.0887,368,0.0028,24.2,"Three-way catalyst"
2011,"Nissan","NISSAN VERSA 1.8SL","Car",122,4,"Continuously Variable",1,"2-Wheel Drive, Front",3125,5.47,33.5,"Not eqipped",0.002,0.0893,186,0.0552,48,"Three-way catalyst"
2011,"Nissan","NISSAN QUEST LE","Truck",253,6,"Continuously Variable",1,"2-Wheel Drive, Front",4750,4.88,27.5,"Not eqipped",0.0028,0.0896,256,0.0089,34.8,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER SE 4X4","Truck",266,6,"Automatic",5,"4-Wheel Drive",5000,3.36,32.4,"Not eqipped",0.004,0.0904,315,0.0017,28.3,"Three-way catalyst"
2011,"Nissan","NISSAN SENTRA SE-R","Car",177,,"Continuously Variable",1,"2-Wheel Drive, Front",3375,5.41,29.6,"Not eqipped",0.0082,0.0904,208,0.0111,42.8,
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.13,30,"Not eqipped",0.0068,0.0906,325,0.0042,27.4,"Three-way catalyst"
2011,"Nissan","NISSAN ROGUE FWD S","Both",170,4,"Continuously Variable",1,"2-Wheel Drive, Front",3625,5.8,28.9,"Not eqipped",0.0024,0.0911,230,0.036,38.9,"Three-way catalyst"
2011,"Nissan","NISSAN MURANO AWD LE","Truck",265,6,"Continuously Variable",1,"All Wheel Drive",4500,5.17,26.4,"Not eqipped",0.002,0.0912,279,0.0076,32,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X2","Truck",261,6,"Automatic",5,"2-Wheel Drive, Rear",4500,2.94,28.1,"Not eqipped",0.0045,0.0915,310,0.0024,28.7,"Three-way catalyst"
2011,"Nissan","NISSAN MURANO AWD LE","Truck",265,6,"Continuously Variable",1,"All Wheel Drive",4500,5.17,26.7,"Not eqipped",0.0024,0.0921,272,0.01,32.9,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER SE 4X4","Truck",266,6,"Automatic",5,"4-Wheel Drive",5000,3.36,32.4,"Not eqipped",0.005,0.0927,315,0.0025,28.3,"Three-way catalyst"
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0053,0.0935,354,0.0034,17.8,"Three-way catalyst"
2011,"Nissan","Nissan Armada SE 5.6l 4x4","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.4,29.4,"Not eqipped",0.0007,0.0937,371,0.0067,24,"Three-way catalyst"
2011,"Nissan","INFINITI FX35 RWD","Both",300,,"Semi-Automatic",7,"2-Wheel Drive, Rear",4500,3.36,29.9,"Not eqipped",0.0053,0.0941,279,0.0049,31.9,
2011,"Nissan","Nissan Armada SE 5.6l 4x4","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.36,29.4,"Not eqipped",0.0038,0.0942,349,0.0029,18,"Three-way catalyst"
2011,"Nissan","INFINITI M37X Base","Car",330,6,"Semi-Automatic",7,"All Wheel Drive",4500,3.36,32.9,"Not eqipped",0.0053,0.0943,266,0.004,33.5,
2011,"Nissan","TITAN KING-5.6LE LWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0026,0.0945,351,0.0039,17.9,"Three-way catalyst"
2011,"Nissan","INFINITI M37X Base","Car",330,6,"Semi-Automatic",7,"All Wheel Drive",4500,3.36,32.9,"Not eqipped",0.0067,0.0948,267,0.0052,33.4,
2011,"Nissan","NISSAN FRONTIER 2WD XE","Truck",152,4,"Automatic",5,"2-Wheel Drive, Rear",4000,3.69,37,"Not eqipped",0.0013,0.0951,298,0.0026,29.9,"Three-way catalyst"
2011,"Nissan","INFINITI M37 Base","Car",330,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",4250,3.36,32.9,"Not eqipped",0.01,0.0978,241,0.0113,37,
2011,"Nissan","FRONTIER KING CAB XE 4X2","Truck",151,,"Manual",5,"2-Wheel Drive, Rear",4000,4.08,39.6,"Not eqipped",0.002,0.0986,281,0.003,31.8,
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.36,29.4,"Not eqipped",0.0024,0.0992,388,0.0034,22.9,"Three-way catalyst"
2011,"Nissan","NISSAN MAXIMA 4-DOOR SEDAN 3.5S","Car",290,,"Continuously Variable",1,"2-Wheel Drive, Front",3875,5.17,29.4,"Not eqipped",0.0019,0.0996,247,0.0099,36,
2011,"Nissan","FRONTIER KING PRO4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.36,32.1,"Not eqipped",0.0055,0.1004,334,0.0018,26.7,"Three-way catalyst"
2011,"Nissan","NISSAN 370Z ROADSTER Touring","Car",332,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3875,3.36,33.8,"Not eqipped",0.007,0.1008,257,0.0111,34.6,
2011,"Nissan","INFINITI G37X COUPE AWD","Car",326,6,"Semi-Automatic",7,"All Wheel Drive",4250,3.36,33.6,"Not eqipped",0.0035,0.1017,255,0.0094,34.9,
2011,"Nissan","TITAN 4WD Crew Cab LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.36,29.9,"Not eqipped",0.0008,0.1017,392,0.0033,16.1,"Three-way catalyst"
2011,"Nissan","NISSAN ALTIMA 2.5 S","Both",175,4,"Continuously Variable",1,"2-Wheel Drive, Front",3500,5.12,26.8,"Not eqipped",0.0036,0.1018,195,0.0083,45.6,
2011,"Nissan","NISSAN 370Z ROADSTER Touring","Car",332,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3875,3.36,33.7,"Not eqipped",0.0072,0.1021,258,0.0095,34.5,
2011,"Nissan","FRONTIER KING PRO4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.36,32.1,"Not eqipped",0.0023,0.1027,338,0.0023,26.3,"Three-way catalyst"
2011,"Nissan","TITAN KING-5.6LE LWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0005,0.1029,379,0.0019,23.5,"Three-way catalyst"
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.36,29.4,"Not eqipped",0.0037,0.103,376,0.0024,16.7,"Three-way catalyst"
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0006,0.1034,375,0.0015,23.7,"Three-way catalyst"
2011,"Nissan","NISSAN MURANO CrossCabriolet Base","Truck",265,6,"Continuously Variable",1,"All Wheel Drive",4750,5.17,26.4,"Not eqipped",0.0015,0.1035,291,0.0024,30.6,"Three-way catalyst"
2011,"Nissan","INFINITI M37 Base","Car",330,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",4250,3.36,32.9,"Not eqipped",0.0079,0.1038,239,0.01,37.3,
2011,"Nissan","NISSAN 370Z ROADSTER Touring","Car",332,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3875,3.36,33.7,"Not eqipped",0.0075,0.1042,258,0.0147,34.5,
2011,"Nissan","TITAN KING-5.6LE LWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0012,0.1046,379,0.0052,23.5,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"2-Wheel Drive, Rear",4500,3.13,30,"Not eqipped",0.0043,0.1048,322,0.0024,27.6,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER SE 4X4","Truck",266,6,"Semi-Automatic",5,"4-Wheel Drive",5250,3.36,32.1,"Not eqipped",0.0041,0.1048,325,0.0019,27.4,"Three-way catalyst"
2011,"Nissan","INFINITI G37 sedan Journey","Car",326,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",4000,3.36,33.6,"Not eqipped",0.0083,0.1066,240,0.0202,37.1,
2011,"Nissan","FRONTIER KING PRO4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.36,32.1,"Not eqipped",0.0056,0.1066,335,0.0017,26.6,"Three-way catalyst"
2011,"Nissan","Nissan Armada SE 5.6l 4x4","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.4,29.4,"Not eqipped",0.001,0.1069,366,0.0089,24.3,"Three-way catalyst"
2011,"Nissan","TITAN 4WD Crew Cab LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.36,29.9,"Not eqipped",0.0009,0.1069,396,0.0032,15.9,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER SE 4X4","Truck",266,6,"Automatic",5,"4-Wheel Drive",5250,3.36,32.1,"Not eqipped",0.0019,0.1071,325,0.002,27.4,"Three-way catalyst"
2011,"Nissan","NISSAN MAXIMA 4-DOOR SEDAN 3.5S","Car",290,,"Continuously Variable",1,"2-Wheel Drive, Front",3875,5.17,29.4,"Not eqipped",0.0014,0.1072,242,0.0133,36.8,
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.13,30,"Not eqipped",0.0058,0.1075,323,0.0024,27.6,"Three-way catalyst"
2011,"Nissan","INFINITI FX50 AWD","Truck",390,,"Semi-Automatic",7,"All Wheel Drive",5000,3.54,31.3,"Not eqipped",0.0052,0.1076,338,0.0033,26.3,
2011,"Nissan","INFINITI M37 Base","Car",330,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",4250,3.36,32.9,"Not eqipped",0.0054,0.1081,240,0.0051,37.1,
2011,"Nissan","TITAN KING-5.6LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.2,"Not eqipped",0.0029,0.1089,380,0.0037,23.4,"Three-way catalyst"
2011,"Nissan","INFINITI EX35 AWD Journey","Car",297,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",4250,3.13,30.5,"Not eqipped",0.0041,0.1091,262,0.004,34,"Three-way catalyst"
2011,"Nissan","NISSAN 370Z ROADSTER Touring","Car",332,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3875,3.36,33.8,"Not eqipped",0.0097,0.1094,257,0.0224,34.6,
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Manual",6,"4-Wheel Drive",4750,3.54,31.1,"Not eqipped",0.0021,0.1095,325,0.0014,27.4,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Manual",6,"2-Wheel Drive, Rear",4750,3.54,31.1,"Not eqipped",0.0021,0.1095,325,0.0014,27.4,"Three-way catalyst"
2011,"Nissan","FRONTIER KING PRO4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",5000,3.36,32.2,"Not eqipped",0.0031,0.11,337,0.0004,26.4,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER SE 4X4","Truck",266,6,"Semi-Automatic",5,"4-Wheel Drive",5250,3.36,32.1,"Not eqipped",0.0033,0.1104,327,0.0015,27.2,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X2","Truck",261,6,"Automatic",5,"2-Wheel Drive, Rear",4500,2.94,28.1,"Not eqipped",0.0026,0.1109,311,0.0024,28.6,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X2","Truck",261,6,"Automatic",5,"2-Wheel Drive, Rear",4500,2.94,28.1,"Not eqipped",0.001,0.1112,311,0.0046,28.6,"Three-way catalyst"
2011,"Nissan","TITAN 4WD Crew Cab LE SWB","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,3.36,29.9,"Not eqipped",0.0019,0.112,385,0.0033,23.1,"Three-way catalyst"
2011,"Nissan","SENTRA SE-R  Spec V","Car",200,,"Manual",6,"2-Wheel Drive, Front",3375,4.43,38.8,"Not eqipped",0.0098,0.1121,225,0.0185,39.6,
2011,"Nissan","NISSAN 370Z ROADSTER Touring","Car",332,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3750,3.36,33.8,"Not eqipped",0.0077,0.1123,257,0.0079,34.6,
2011,"Nissan","FRONTIER KING PRO4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.36,31.1,"Not eqipped",0.0014,0.1124,340,0.0021,26.2,"Three-way catalyst"
2011,"Nissan","Nissan Armada SE 5.6l 4x4","Truck",317,8,"Automatic",5,"4-Wheel Drive",6000,2.94,26.1,"Not eqipped",0.0019,0.1124,369,0.0043,24.1,"Three-way catalyst"
2011,"Nissan","FRONTIER KING PRO4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.36,32.1,"Not eqipped",0.0019,0.113,337,0.0025,26.4,"Three-way catalyst"
2011,"Nissan","NISSAN ROGUE FWD SV","Both",170,4,"Continuously Variable",1,"2-Wheel Drive, Front",3625,5.8,29.1,"Not eqipped",0.0028259,0.1130929,225.4802545,0.0172524,39.4,"Three-way catalyst"
2011,"Nissan","INFINITI G37X COUPE AWD","Car",326,6,"Semi-Automatic",7,"All Wheel Drive",4250,3.36,33.6,"Not eqipped",0.0065,0.1141,253,0.0075,35.2,
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.13,30,"Not eqipped",0.0049,0.1141,328,0.0023,27.1,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"2-Wheel Drive, Rear",4750,3.13,30,"Not eqipped",0.0049,0.1141,328,0.0023,27.1,"Three-way catalyst"
2011,"Nissan","INFINITI G25 Journey","Car",219,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",3875,3.36,33.8,"Not eqipped",0.0008,0.1143,218,0.0022,41,"Three-way catalyst"
2011,"Nissan","INFINITI M37 Base","Car",330,6,"Semi-Automatic",7,"2-Wheel Drive, Rear",4250,3.36,32.9,"Not eqipped",0.0058,0.1152,240,0.0055,37.1,
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"2-Wheel Drive, Rear",4750,3.13,30,"Not eqipped",0.002,0.1159,323,0.0026,27.6,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4750,3.13,30,"Not eqipped",0.002,0.1159,323,0.0026,27.6,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Manual",6,"2-Wheel Drive, Rear",4500,3.54,31.1,"Not eqipped",0.0064,0.1164,317,0.0029,28.1,"Three-way catalyst"
2011,"Nissan","INFINITI M56X Base","Car",420,8,"Semi-Automatic",7,"2-Wheel Drive, Rear",4500,2.61,25.6,"Not eqipped",0.017,0.1169,260,0.013,34.3,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"2-Wheel Drive, Rear",4500,3.13,30,"Not eqipped",0.0062,0.1177,323,0.0023,27.6,"Three-way catalyst"
2011,"Nissan","NISSAN PATHFINDER SE 4X4","Truck",266,6,"Automatic",5,"4-Wheel Drive",5000,3.36,32.4,"Not eqipped",0.0019,0.1179,319,0.002,27.9,"Three-way catalyst"
2011,"Nissan","NISSAN ALTIMA 3.5 SR","Car",270,6,"Continuously Variable",1,"2-Wheel Drive, Front",3625,4.88,28,"Not eqipped",0.001,0.118,232,0.0126,38.4,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"4-Wheel Drive",4500,3.13,30,"Not eqipped",0.0005,0.119,324,0.0015,27.5,"Three-way catalyst"
2011,"Nissan","NISSAN FRONTIER KING CAB SE 4X4","Truck",261,6,"Automatic",5,"2-Wheel Drive, Rear",4500,3.13,30,"Not eqipped",0.0005,0.119,324,0.0015,27.5,"Three-way catalyst"
